يضرب,يضرب
بها,بها
الجمل,الجَمَلُ
وهي,وهي
إبنة,إبنة
لبون,لَبُونٍ
فتلقح,فتَلْقَحُ
وتنتج,وتُنْتَجُ
وهي,وهي
حقة,حِقَّةٌ
ولا,ولا
سنة,سنة
مخصبة,مُخْصِبَةٍ
فتلك,فتلك
الهاجن,الهاجنُ
وقد,وقد
هجنت,هَجَنَتْ
تهجن,تَهْجُنُ
هجانا,هِجاناً
وقد,وقد
أهجنها,أَهْجَنَها
الجمل,الجملُ
إذا,إذا
ضربها,ضربها
فألقحها,فأَلقحها
وأنشد,وأَنشد
ابنوا,ابْنُوا
على,على
ذي,ذي
صهركم,صِهْركم
وأحسنوا,وأَحْسِنُوا
ألم,أَلم
تروا,تَرَوْا
صغرى,صُغْرَى
اللقاح,اللِّقاحِ
تهجن,تَهْجُنُ
قوله,قوله
صغرى,صغرى
اللقاح,اللقاح
القلاص,القلاص
قال,قال
رجل,رجل
لأهل,لأَهل
إمرأته,إمرأَته
واعتلوا,واعْتَلُّوا
عليه,عليه
بصغرها,بصغرها
عن,عن
الوطء,الوطء
وقال,وقال
هجنت,هَجَنَتْ
بأكبرهم,بأَكبرهم
ولما,ولَمَّا
تقطب,تُقْطَبِ
يقال,يقال
قطبت,قُطِبَتِ
الجارية,الجارية
أي,أَي
خفضت,خُفِضَت
ابن,ابن
بزرج,بُزُرْج
غلمة,غِلْمَةٌ
أهيجنة,أُهَيْجنة
وذلك,وذلك
أن,أَن
أهلهم,أَهلهم
أهجنوهم,أَهْجَنُوهم
أي,أَي
زوجوهم,زَوَّجُوهم
صغارا,صغاراً
يزوج,يُزَوِّجُ
الغلام,الغلامُ
الصغير,الصغير
الجارية,الجاريةَ
الصغيرة,الصغيرة
فيقال,فيقال
أهجنهم,أَهْجَنَهم
أهلهم,أَهْلُهم
قال,قال
والهاجن,والهاجِنُ
على,على
ميسورها,مَيْسُورها
ابنة,ابنة
الحقة,الحِقَّة
والهاجن,والهاجِنُ
على,على
معسورها,مَعْسُورها
ابنة,ابنة
اللبونوناقة,اللَّبُونوناقة
مهجنة,مُهَجَّنة
وهي,وهي
المعتسرةويقال,المُعْتَسَرَةويقال
للقوم,للقوم
الكرام,الكرام
إنهم,إِنهم
لمن,لمن
سراة,سَرَاةِ
الهجان,الهِجَانِ
وقال,وقال
الشماخ,الشماخ
ومثل,ومِثْل
سراة,سَرَاةِ
قومك,قَوْمِك
لم,لم
يجاروا,يُجارَوْا
إلى,إلى
الربع,الرُّبُعِ
الهجان,الهِجانِ
ولا,ولا
الثمين,الثَّمينِ
الأزهري,الأَزهري
وأخبرت,وأُخْبرْتُ
عن,عن
أبي,أَبي
الهيثم,الهيثم
أنه,أَنه
قال,قال
الرواية,الرواية
الصحيحة,الصحيحة
ربع,رُبُعِ
الرهان,الرِّهانِ
ولا,ولا
الثمين,الثمين
يقول,يقول
لم,لم
يجاروا,يُجارَوْا
إلى,إلى
ربع,رُبُع
رهانهم,رِهانِهم
ولا,ولا
ثمنه,ثُمُنِه
قال,قال
والرهان,والرِّهانُ
الغاية,الغاية
التي,التي
